id,label,variant,pyzbar,opencv,zxing-cpp,stock_ms,any_stock,qs_ms,qs_image,qs_step,qs_full
201,1,logo,True,True,True,69.55764099984663,True,10.249905999899056,True,raw_gray,True
201,1,styled,True,True,True,78.77552399986598,True,13.336734999938926,True,raw_gray,True
201,1,ascii,True,True,True,45.076545000029,True,6.141399000171077,True,raw_gray,True
202,1,plain,True,True,True,50.10175799998251,True,6.498545000113154,True,raw_gray,True
202,1,inverted_color,False,False,True,27.579252999885284,True,6.081384000026446,True,raw_gray,True
202,1,logo,True,True,True,69.6301619998394,True,7.674704999999449,True,raw_gray,True
202,1,styled,True,True,True,63.46130599990829,True,8.892466999895987,True,raw_gray,True
202,1,ascii,False,False,True,34.889480999936495,True,4.82680100003563,True,raw_gray,True
203,1,plain,True,True,True,52.72216000003027,True,6.307830999958242,True,raw_gray,True
203,1,inverted_color,False,False,True,29.12485399997422,True,6.02565000008326,True,raw_gray,True
203,1,logo,True,True,True,61.01376900005562,True,7.811087999925803,True,raw_gray,True
203,1,styled,True,True,True,56.43072199995913,True,9.026574000017717,True,raw_gray,True
203,1,ascii,False,True,True,40.127565999910075,True,5.701156999975865,True,raw_gray,True
204,1,plain,True,True,True,51.11854200004018,True,6.934365999995862,True,raw_gray,True
204,1,inverted_color,False,False,True,47.575389000030555,True,7.959701999880053,True,raw_gray,True
204,1,logo,True,True,True,71.65869999994356,True,9.90390800006935,True,raw_gray,True
204,1,styled,True,True,True,83.5437399998682,True,13.330119000102059,True,raw_gray,True
204,1,ascii,True,True,True,45.474668999986534,True,6.455954999864844,True,raw_gray,True
205,1,plain,True,True,True,81.75871200000984,True,4.5575149999876885,True,raw_gray,True
205,1,inverted_color,False,False,True,32.94427700006963,True,4.940582999779508,True,raw_gray,True
205,1,logo,True,True,True,62.013250000063636,True,7.17181699997127,True,raw_gray,True
205,1,styled,True,True,True,55.86282199988091,True,8.888355999943087,True,raw_gray,True
205,1,ascii,False,True,True,33.10440999985076,True,4.274256000144305,True,raw_gray,True
206,1,plain,True,True,True,42.46146700006648,True,13.661472000194408,True,raw_gray,True
206,1,inverted_color,False,False,True,30.11762899996029,True,5.903121000073952,True,raw_gray,True
206,1,logo,True,True,True,65.42153999998845,True,8.115246999977899,True,raw_gray,True
206,1,styled,True,True,True,59.40665499997522,True,17.5265349998881,True,raw_gray,True
206,1,ascii,False,True,True,39.41046299996742,True,5.450850999977774,True,raw_gray,True
207,1,plain,True,True,True,36.05329299989535,True,10.656135999852268,True,raw_gray,True
207,1,inverted_color,False,False,True,30.70174900017264,True,4.963717000009638,True,raw_gray,True
207,1,logo,True,True,True,40.39019699985147,True,6.169299000021056,True,raw_gray,True
207,1,styled,True,True,True,43.04967400003079,True,7.278792999841244,True,raw_gray,True
207,1,ascii,False,False,True,24.664851999887105,True,4.091588999926898,True,raw_gray,True
208,1,plain,True,True,True,66.079388000162,True,9.814015000074505,True,raw_gray,True
208,1,inverted_color,False,False,True,46.80301099983808,True,10.10048399984953,True,raw_gray,True
208,1,logo,False,True,True,147.27122399995096,True,21.064897000087512,True,raw_gray,True
208,1,styled,True,True,True,149.26665200005118,True,27.49967599993397,True,raw_gray,True
208,1,ascii,False,False,True,55.53239500000018,True,8.098739999923055,True,raw_gray,True
209,1,plain,True,True,True,47.40484999979344,True,6.14311499998621,True,raw_gray,True
209,1,inverted_color,False,False,True,29.54835099990305,True,6.045796000080372,True,raw_gray,True
209,1,logo,True,True,True,51.72357599985844,True,7.665810999924361,True,raw_gray,True
209,1,styled,True,True,True,54.38557600018612,True,8.807516999922882,True,raw_gray,True
209,1,ascii,False,True,True,36.965315999850645,True,4.924024000047211,True,raw_gray,True
210,1,plain,True,True,True,36.621710999952484,True,4.6262850000857725,True,raw_gray,True
210,1,inverted_color,False,False,True,25.64702900008342,True,4.535298000064358,True,raw_gray,True
210,1,logo,True,False,True,47.13259899995137,True,5.915009999853282,True,raw_gray,True
210,1,styled,True,False,True,45.469483000033506,True,6.886167999937243,True,raw_gray,True
210,1,ascii,False,True,True,31.73055399997793,True,4.4752680000783585,True,raw_gray,True
211,1,plain,True,True,True,49.2826669999431,True,6.787819999999556,True,raw_gray,True
211,1,inverted_color,False,False,True,32.39168899995093,True,6.907439000087834,True,raw_gray,True
211,1,logo,False,True,True,105.84952299996075,True,15.47814099990319,True,raw_gray,True
211,1,styled,True,True,True,122.73993100006919,True,20.70660399999724,True,raw_gray,True
211,1,ascii,True,True,True,41.90746599988415,True,6.053796999822225,True,raw_gray,True
212,1,plain,True,True,True,36.98945399992226,True,4.3992799999159615,True,raw_gray,True
212,1,inverted_color,False,False,True,25.589887000023737,True,5.194736000021294,True,raw_gray,True
212,1,logo,True,True,True,46.00651000009748,True,5.99608199991053,True,raw_gray,True
212,1,styled,True,True,True,59.57781199981582,True,28.552015000059328,True,raw_gray,True
212,1,ascii,False,True,True,85.84149000012076,True,12.345366999852558,True,raw_gray,True
213,1,plain,True,True,True,124.22608599990781,True,21.022806000019045,True,raw_gray,True
213,1,inverted_color,False,False,True,101.58990400009316,True,17.08239799995681,True,raw_gray,True
213,1,logo,True,True,True,143.6780250000993,True,18.659181000202807,True,raw_gray,True
213,1,styled,True,True,True,97.72170199994434,True,27.149060000056124,True,raw_gray,True
213,1,ascii,False,True,True,117.00426900006278,True,16.437088999964544,True,raw_gray,True
214,1,plain,True,True,True,134.75599200000943,True,16.765070000019477,True,raw_gray,True
214,1,inverted_color,False,False,True,87.60174300005019,True,24.439332999918406,True,raw_gray,True
214,1,logo,True,True,True,164.62791200001448,True,21.406198999784465,True,raw_gray,True
214,1,styled,True,True,True,129.51573300006203,True,8.481083999868133,True,raw_gray,True
214,1,ascii,False,True,True,55.451812000001155,True,11.525632000029873,True,raw_gray,True
215,1,plain,True,True,True,121.15034500016009,True,14.927665000186607,True,raw_gray,True
215,1,inverted_color,False,False,True,50.46870899991518,True,8.808977999933632,True,raw_gray,True
215,1,logo,True,True,True,112.9134550001254,True,17.94465299985859,True,raw_gray,True
215,1,styled,True,True,True,100.91473600004974,True,10.52423600003749,True,raw_gray,True
215,1,ascii,False,True,True,60.81669500008502,True,8.313679999901069,True,raw_gray,True
216,1,plain,True,True,True,132.14331099993615,True,18.248893999952998,True,raw_gray,True
216,1,inverted_color,False,False,True,36.376180999923236,True,16.225738999992245,True,raw_gray,True
216,1,logo,True,True,True,108.37199499997041,True,15.932916000110708,True,raw_gray,True
216,1,styled,True,True,True,143.67297900002995,True,42.64743199996701,True,raw_gray,True
216,1,ascii,False,False,True,59.22399300015968,True,9.336368000049333,True,raw_gray,True
217,1,plain,True,True,True,53.62493799998447,True,5.891788999861092,True,raw_gray,True
217,1,inverted_color,False,False,True,35.51976099993226,True,6.006231999890588,True,raw_gray,True
217,1,logo,True,True,True,53.662714999973105,True,7.19610900000589,True,raw_gray,True
217,1,styled,True,True,True,67.78210900006343,True,8.937881000065317,True,raw_gray,True
217,1,ascii,False,True,True,39.67908000004172,True,9.155229000043619,True,raw_gray,True
218,1,plain,True,True,True,55.787515000019994,True,5.763872999978048,True,raw_gray,True
218,1,inverted_color,False,False,True,29.757922000044346,True,5.916286000001492,True,raw_gray,True
218,1,logo,True,True,True,67.65368899982604,True,6.995651999886832,True,raw_gray,True
218,1,styled,True,True,True,67.62583399995492,True,8.639972000082707,True,raw_gray,True
218,1,ascii,False,False,True,37.802011999929164,True,4.878767000036532,True,raw_gray,True
219,1,plain,True,True,True,53.727319000017815,True,4.743741999845952,True,raw_gray,True
219,1,inverted_color,False,False,True,24.935678000019834,True,4.8332470000787,True,raw_gray,True
219,1,logo,True,True,True,65.29841800011127,True,11.152309000181049,True,raw_gray,True
219,1,styled,True,True,True,88.1876830001147,True,13.82841899999221,True,raw_gray,True
219,1,ascii,False,True,True,32.97269600011532,True,4.075861000046643,True,raw_gray,True
220,1,plain,True,True,True,42.48496900004284,True,5.933395000056407,True,raw_gray,True
220,1,inverted_color,False,False,True,27.77624400005152,True,5.92898700006117,True,raw_gray,True
220,1,logo,True,True,True,50.63179900002979,True,7.127929000034783,True,raw_gray,True
220,1,styled,True,True,True,52.08576900008666,True,8.292518999951426,True,raw_gray,True
220,1,ascii,False,True,True,47.662792999972226,True,5.068460999837043,True,raw_gray,True
221,1,plain,True,True,True,43.396409000024505,True,6.017812999971284,True,raw_gray,True
221,1,inverted_color,False,False,True,25.99440099993444,True,15.364337999926647,True,raw_gray,True
221,1,logo,True,True,True,57.49191600011727,True,9.406266000041796,True,raw_gray,True
221,1,styled,True,True,True,76.20259899999837,True,10.857701999839264,True,raw_gray,True
221,1,ascii,False,True,True,37.15157200008434,True,4.621470000074623,True,raw_gray,True
222,1,plain,True,True,True,46.88234300010663,True,5.893571999877167,True,raw_gray,True
222,1,inverted_color,False,False,True,63.76390599984916,True,6.113902999913989,True,raw_gray,True
222,1,logo,True,True,True,57.13707799986878,True,17.68953300006615,True,raw_gray,True
222,1,styled,True,True,True,61.89514099992266,True,11.208769000177199,True,raw_gray,True
222,1,ascii,False,True,True,43.37575599993215,True,4.910862999849996,True,raw_gray,True
223,1,plain,True,True,True,330.06875900014165,True,70.61312400014685,True,raw_gray,True
223,1,inverted_color,False,False,True,200.19925399992644,True,68.90269399991666,True,raw_gray,True
223,1,logo,True,True,True,950.7674789999783,True,139.34104200006914,True,raw_gray,True
223,1,styled,True,True,True,884.2422330001227,True,135.9749539999484,True,raw_gray,True
223,1,ascii,False,True,True,380.16458600009173,True,50.575388999959614,True,raw_gray,True
224,1,plain,True,True,True,109.85480999988795,True,21.473861000004035,True,raw_gray,True
224,1,inverted_color,False,False,True,111.03056199999628,True,18.072934999963763,True,raw_gray,True
224,1,logo,True,True,True,80.664249000165,True,16.713669999944614,True,raw_gray,True
224,1,styled,True,True,True,92.8925610000988,True,16.484029999901395,True,raw_gray,True
224,1,ascii,True,True,True,64.34397399993941,True,18.128950999880544,True,raw_gray,True
225,1,plain,True,True,True,81.73932699992292,True,9.616106000066793,True,raw_gray,True
225,1,inverted_color,False,False,True,93.64546999995582,True,8.520337999925687,True,raw_gray,True
225,1,logo,False,True,True,133.0595260001246,True,17.321227999900657,True,raw_gray,True
225,1,styled,True,True,True,130.19508399997903,True,24.865656999963903,True,raw_gray,True
225,1,ascii,False,True,True,55.504724999991595,True,10.492579000128899,True,raw_gray,True
226,1,plain,True,True,True,42.84541300012279,True,5.5323250001038105,True,raw_gray,True
226,1,inverted_color,False,False,True,28.827365000097416,True,5.291272000022218,True,raw_gray,True
226,1,logo,True,True,True,56.665197000029366,True,8.30206000000544,True,raw_gray,True
226,1,styled,True,True,True,61.22273899995889,True,10.902845999908095,True,raw_gray,True
226,1,ascii,False,True,True,40.480550999973275,True,4.9655810000786005,True,raw_gray,True
227,1,plain,True,True,True,55.15213299986499,True,5.5171530000279745,True,raw_gray,True
227,1,inverted_color,False,False,True,27.709201000106987,True,6.336628000099154,True,raw_gray,True
227,1,logo,True,True,True,50.10639700003594,True,7.447610999861354,True,raw_gray,True
227,1,styled,True,True,True,52.692919999799415,True,9.17029599986563,True,raw_gray,True
227,1,ascii,False,True,True,37.075964999985445,True,4.780417999882047,True,raw_gray,True
228,1,plain,True,True,True,59.29353200008336,True,7.997064999926806,True,raw_gray,True
228,1,inverted_color,False,False,True,45.64072299990585,True,8.265350999863585,True,raw_gray,True
228,1,logo,False,True,True,117.78680199995506,True,17.580714000132502,True,raw_gray,True
228,1,styled,True,True,True,118.96226399994703,True,24.052188000041497,True,raw_gray,True
228,1,ascii,False,True,True,47.29045700014467,True,7.069143999842709,True,raw_gray,True
229,1,plain,True,True,True,92.81441999996787,True,14.325022000093668,True,raw_gray,True
229,1,inverted_color,False,False,True,73.51605899998503,True,17.54847500001233,True,raw_gray,True
229,1,logo,False,True,True,164.26989199999298,True,22.75588899988179,True,raw_gray,True
229,1,styled,True,True,True,172.46476899981644,True,32.308979999925214,True,raw_gray,True
229,1,ascii,True,True,True,75.5343730002096,True,23.796191999963412,True,raw_gray,True
230,1,plain,True,True,True,69.79604399998607,True,12.225335000039195,True,raw_gray,True
230,1,inverted_color,False,False,True,102.27744999997412,True,5.891652999935104,True,raw_gray,True
230,1,logo,True,True,True,62.02399299991157,True,8.166769999888857,True,raw_gray,True
230,1,styled,True,True,True,60.44028699989212,True,10.506881000083013,True,raw_gray,True
230,1,ascii,False,False,True,26.443355000083102,True,4.957771999897886,True,raw_gray,True
231,1,plain,True,True,True,67.90856600014195,True,10.225944000012532,True,raw_gray,True
231,1,inverted_color,False,False,True,86.94804599986128,True,9.948855999937223,True,raw_gray,True
231,1,logo,False,True,True,173.85525800000323,True,23.05802999990192,True,raw_gray,True
231,1,styled,True,True,True,171.14635600000838,True,40.97010300006332,True,raw_gray,True
231,1,ascii,False,False,True,58.23714400003155,True,16.13413999984914,True,raw_gray,True
232,1,plain,True,True,True,39.013201999978264,True,4.6900190000087605,True,raw_gray,True
232,1,inverted_color,False,False,True,25.39533700019092,True,4.755023999905461,True,raw_gray,True
232,1,logo,True,True,True,48.759268000139855,True,10.268820999954187,True,raw_gray,True
232,1,styled,True,True,True,46.45010700005514,True,7.718423000142138,True,raw_gray,True
232,1,ascii,False,True,True,32.50605200014434,True,4.137687999900663,True,raw_gray,True
233,1,plain,True,True,True,41.45866300018497,True,5.539934999887919,True,raw_gray,True
233,1,inverted_color,False,False,True,34.43330699997205,True,5.481497000118907,True,raw_gray,True
233,1,logo,True,True,True,65.47558500005835,True,9.525602999929106,True,raw_gray,True
233,1,styled,True,True,True,124.36212600005092,True,42.53218899998501,True,raw_gray,True
233,1,ascii,False,False,True,83.20039800014456,True,12.304762999974628,True,raw_gray,True
234,1,plain,True,False,True,274.3451119999918,True,45.007439000073646,True,raw_gray,True
234,1,inverted_color,False,False,True,186.37839899997743,True,37.54836600000999,True,raw_gray,True
234,1,logo,True,True,True,266.2221640000553,True,92.1760409999024,True,raw_gray,True
234,1,styled,True,True,True,309.9603489999936,True,47.63063699988379,True,raw_gray,True
234,1,ascii,False,False,True,108.20462399988173,True,33.26810499993371,True,raw_gray,True
235,1,plain,True,True,True,43.89379100007318,True,6.358084999874336,True,raw_gray,True
235,1,inverted_color,False,False,True,30.433716999823446,True,5.654651999975613,True,raw_gray,True
235,1,logo,True,True,True,57.72475399999166,True,11.09432199996263,True,raw_gray,True
235,1,styled,True,True,True,138.604665999992,True,8.908474999998361,True,raw_gray,True
235,1,ascii,False,False,True,38.82938800006741,True,5.5133629998636025,True,raw_gray,True
236,1,plain,True,True,True,54.440619999923,True,7.7060579999397305,True,raw_gray,True
236,1,inverted_color,False,False,True,35.31343999998171,True,10.901539000087723,True,raw_gray,True
236,1,logo,True,True,True,98.95114699997976,True,28.73012700001709,True,raw_gray,True
236,1,styled,True,True,True,118.23937600001955,True,16.28703400001541,True,raw_gray,True
236,1,ascii,True,True,True,52.03290500003277,True,6.307144999937009,True,raw_gray,True
237,1,plain,True,True,True,39.015210999878036,True,5.26941800012537,True,raw_gray,True
237,1,inverted_color,False,False,True,27.44280899992191,True,4.985196000006908,True,raw_gray,True
237,1,logo,True,True,True,44.97176099994249,True,6.365729999970426,True,raw_gray,True
237,1,styled,True,True,True,44.794386999910785,True,7.02068100008546,True,raw_gray,True
237,1,ascii,False,True,True,34.71539199995277,True,4.573342999947272,True,raw_gray,True
238,1,plain,True,True,True,38.362966999784476,True,4.612106000195126,True,raw_gray,True
238,1,inverted_color,False,False,True,31.300981999947908,True,5.039305999844146,True,raw_gray,True
238,1,logo,True,True,True,43.093016000057105,True,5.782690999922124,True,raw_gray,True
238,1,styled,True,True,True,45.47443399997064,True,7.6982140001291555,True,raw_gray,True
238,1,ascii,False,True,True,34.468361000108416,True,3.975241000034657,True,raw_gray,True
239,1,plain,True,True,True,51.75683199990999,True,7.4873720000141475,True,raw_gray,True
239,1,inverted_color,False,False,True,37.49469600006705,True,7.347494999976334,True,raw_gray,True
239,1,logo,True,True,True,66.0108140000375,True,10.240536999845062,True,raw_gray,True
239,1,styled,True,True,True,68.71599500004777,True,13.201377000086723,True,raw_gray,True
239,1,ascii,True,True,True,44.47106099996745,True,6.52426400006334,True,raw_gray,True
240,1,plain,True,True,True,46.80056799998056,True,6.444094000016776,True,raw_gray,True
240,1,inverted_color,False,False,True,50.46559799984607,True,6.080719999999928,True,raw_gray,True
240,1,logo,True,True,True,55.24006999985431,True,10.496479000039471,True,raw_gray,True
240,1,styled,True,True,True,56.53624299998228,True,9.554210000032981,True,raw_gray,True
240,1,ascii,False,True,True,38.58351399981075,True,5.348662999949738,True,raw_gray,True
241,1,plain,True,True,True,38.32285299995419,True,5.117577999953937,True,raw_gray,True
241,1,inverted_color,False,False,True,25.957258999824262,True,4.946201000166184,True,raw_gray,True
241,1,logo,True,True,True,51.59658499997022,True,7.496395000089251,True,raw_gray,True
241,1,styled,True,True,True,53.758373999926334,True,9.40934800019022,True,raw_gray,True
241,1,ascii,False,True,True,34.76253600001655,True,4.398799999989933,True,raw_gray,True
242,1,plain,True,True,True,42.92234199988343,True,6.437142999857315,True,raw_gray,True
242,1,inverted_color,False,False,True,31.216326000048866,True,6.609141999888379,True,raw_gray,True
242,1,logo,True,True,True,54.87002600011692,True,7.764644000189946,True,raw_gray,True
242,1,styled,True,True,True,55.74825400003647,True,8.714725000118051,True,raw_gray,True
242,1,ascii,False,True,True,37.45363199982421,True,8.914760999914506,True,raw_gray,True
243,1,plain,True,True,True,90.16486299992721,True,15.186708000101135,True,raw_gray,True
243,1,inverted_color,False,False,True,45.32165799992072,True,8.865126000046075,True,raw_gray,True
243,1,logo,True,True,True,148.29151399999319,True,22.976618000029703,True,raw_gray,True
243,1,styled,True,True,True,101.52211300010094,True,22.27125700005672,True,raw_gray,True
243,1,ascii,False,True,True,123.89712899994265,True,12.453438999955324,True,raw_gray,True
244,1,plain,True,True,True,123.38846200009357,True,16.83669299995927,True,raw_gray,True
244,1,inverted_color,False,False,True,114.32897999998204,True,17.153331000145045,True,raw_gray,True
244,1,logo,False,False,True,295.22011099993506,True,52.707117999943875,True,raw_gray,True
244,1,styled,True,False,True,323.136550000072,True,71.0714580000058,True,raw_gray,True
244,1,ascii,False,True,True,164.63725800008433,True,30.68036700005905,True,raw_gray,True
245,1,plain,True,True,True,207.23845299994537,True,20.528259000002436,True,raw_gray,True
245,1,inverted_color,False,False,True,168.9585750000333,True,40.810474999943835,True,raw_gray,True
245,1,logo,True,True,True,366.8452370000068,True,60.37623599991093,True,raw_gray,True
245,1,styled,True,True,True,439.00976000008995,True,84.06945999990967,True,raw_gray,True
245,1,ascii,True,True,True,242.7873220001402,True,26.226649000136604,True,raw_gray,True
246,1,plain,True,True,True,213.59105599981376,True,34.2071949999081,True,raw_gray,True
246,1,inverted_color,False,False,True,170.1211689999127,True,14.074445000005653,True,raw_gray,True
246,1,logo,True,True,True,239.053573000092,True,52.26462200016613,True,raw_gray,True
246,1,styled,True,True,True,319.80232799992336,True,48.9719839999907,True,raw_gray,True
246,1,ascii,False,True,True,212.83107099998233,True,23.62594399983209,True,raw_gray,True
247,1,plain,True,True,True,177.02064199988854,True,8.588565000081871,True,raw_gray,True
247,1,inverted_color,False,False,True,40.16274400009934,True,6.005397999842899,True,raw_gray,True
247,1,logo,True,True,True,55.6545140000253,True,7.198361000064324,True,raw_gray,True
247,1,styled,True,True,True,105.96416599992153,True,31.574553999917043,True,raw_gray,True
247,1,ascii,False,False,True,75.72147599989876,True,17.285424999954557,True,raw_gray,True
248,1,plain,True,True,True,171.8975969999974,True,15.407812999910675,True,raw_gray,True
248,1,inverted_color,False,False,True,67.7512279999064,True,15.320484000085344,True,raw_gray,True
248,1,logo,True,True,True,77.06243600000562,True,8.957093999924837,True,raw_gray,True
248,1,styled,True,True,True,69.82637900000555,True,12.908053000046493,True,raw_gray,True
248,1,ascii,True,True,True,43.454623999878095,True,6.209772999909546,True,raw_gray,True
249,1,plain,True,True,True,46.37681400004112,True,6.160335000004125,True,raw_gray,True
249,1,inverted_color,False,False,True,36.278362999837555,True,6.137319000117714,True,raw_gray,True
249,1,logo,True,True,True,57.544452999991336,True,8.80395099989073,True,raw_gray,True
249,1,styled,True,True,True,60.38371500017092,True,10.720480000145471,True,raw_gray,True
249,1,ascii,False,True,True,38.25714300000982,True,5.098285000030955,True,raw_gray,True
250,1,plain,True,True,True,41.2292419998721,True,5.779677999953492,True,raw_gray,True
250,1,inverted_color,False,False,True,28.826432999949247,True,5.846415999940291,True,raw_gray,True
250,1,logo,True,True,True,50.68178400006218,True,6.945081999901959,True,raw_gray,True
250,1,styled,True,True,True,51.818507999996655,True,9.530716999961442,True,raw_gray,True
250,1,ascii,False,True,True,38.66319700000531,True,4.616479999867806,True,raw_gray,True
251,1,plain,True,True,True,45.866926999906354,True,6.098224999959712,True,raw_gray,True
251,1,inverted_color,False,False,True,30.97635800008902,True,5.879993999997168,True,raw_gray,True
251,1,logo,True,True,True,49.73221599993849,True,6.868219999887515,True,raw_gray,True
251,1,styled,True,True,True,55.08937300010075,True,9.17625300007785,True,raw_gray,True
251,1,ascii,False,True,True,41.198537000127544,True,5.333699000175329,True,raw_gray,True
252,1,plain,True,True,True,38.451179000048796,True,5.018156000005547,True,raw_gray,True
252,1,inverted_color,False,False,True,25.694684999962192,True,4.834480999988955,True,raw_gray,True
252,1,logo,True,True,True,56.6235300000244,True,8.525979000069128,True,raw_gray,True
252,1,styled,True,True,True,57.61134599993056,True,9.147202000121979,True,raw_gray,True
252,1,ascii,False,True,True,33.81560499997249,True,4.378663000125016,True,raw_gray,True
253,1,plain,True,True,True,37.46704500008491,True,4.505222000034337,True,raw_gray,True
253,1,inverted_color,False,False,True,42.857202000050165,True,4.924242000015511,True,raw_gray,True
253,1,logo,True,True,True,43.43734299982316,True,5.837452999912784,True,raw_gray,True
253,1,styled,True,True,True,46.923457000048074,True,7.377968999890072,True,raw_gray,True
253,1,ascii,False,True,True,33.555113999909736,True,4.281974000150512,True,raw_gray,True
254,1,plain,True,True,True,51.34942800009412,True,7.309463999945365,True,raw_gray,True
254,1,inverted_color,False,False,True,66.27740800013271,True,7.265739999866128,True,raw_gray,True
254,1,logo,True,True,True,66.36538399993697,True,10.896622000018397,True,raw_gray,True
254,1,styled,True,True,True,72.95570299993415,True,13.314146999846344,True,raw_gray,True
254,1,ascii,True,True,True,45.13406199998826,True,5.923407999944175,True,raw_gray,True
255,1,plain,True,True,True,94.00849300004666,True,15.67956899998535,True,raw_gray,True
255,1,inverted_color,False,False,True,63.11273500000425,True,14.953377000210821,True,raw_gray,True
255,1,logo,False,True,True,139.95818600005805,True,21.91797399996176,True,raw_gray,True
255,1,styled,True,True,True,169.2648419998477,True,38.222796000127346,True,raw_gray,True
255,1,ascii,True,True,True,84.14835899998252,True,16.0641370000576,True,raw_gray,True
256,1,plain,True,True,True,50.38304899994728,True,4.014307000034023,True,raw_gray,True
256,1,inverted_color,False,False,True,24.649691999911738,True,4.715702000112287,True,raw_gray,True
256,1,logo,True,True,True,50.97812500002874,True,7.251739999901474,True,raw_gray,True
256,1,styled,True,True,True,83.78738399983376,True,8.750979000069492,True,raw_gray,True
256,1,ascii,False,False,True,34.9011530001917,True,4.215292000026238,True,raw_gray,True
257,1,plain,True,True,True,43.06001700001616,True,5.972289000055753,True,raw_gray,True
257,1,inverted_color,False,False,True,30.311438999888196,True,13.019505999864123,True,raw_gray,True
257,1,logo,True,True,True,63.94461600007162,True,8.800007999980153,True,raw_gray,True
257,1,styled,True,True,True,55.835690999856524,True,9.357095000041227,True,raw_gray,True
257,1,ascii,False,True,True,41.82876100003341,True,5.196038999883967,True,raw_gray,True
258,1,plain,True,True,True,58.41629400015336,True,12.112394000041604,True,raw_gray,True
258,1,inverted_color,False,False,True,56.0402769999655,True,12.180428000192478,True,raw_gray,True
258,1,logo,True,True,True,72.06107999991218,True,9.130139000035342,True,raw_gray,True
258,1,styled,True,True,True,54.62558599992917,True,11.237341999958517,True,raw_gray,True
258,1,ascii,False,True,True,38.30654599983063,True,6.634301000076448,True,raw_gray,True
259,1,plain,True,True,True,51.047339999968244,True,7.4737340000865515,True,raw_gray,True
259,1,inverted_color,False,False,True,34.821403000023565,True,7.422404000180904,True,raw_gray,True
259,1,logo,True,True,True,66.946143999985,True,10.166433999984292,True,raw_gray,True
259,1,styled,True,True,True,85.8437159999994,True,13.672626000015953,True,raw_gray,True
259,1,ascii,True,True,True,44.98720700007652,True,7.864401000006183,True,raw_gray,True
260,1,plain,True,True,True,71.05758700004117,True,8.447751999938191,True,raw_gray,True
260,1,inverted_color,False,False,True,37.90824099996826,True,12.182574000007662,True,raw_gray,True
260,1,logo,False,True,True,146.415179999849,True,19.109791999881054,True,raw_gray,True
260,1,styled,True,True,True,180.78278600000885,True,42.77764899984504,True,raw_gray,True
260,1,ascii,False,True,True,49.39601199998833,True,9.851183000137098,True,raw_gray,True
261,1,plain,True,True,True,74.05503699988003,True,9.95819600007053,True,raw_gray,True
261,1,inverted_color,False,False,True,91.37259799990716,True,10.25182299986227,True,raw_gray,True
261,1,logo,False,True,True,154.18613399992864,True,24.667866000072536,True,raw_gray,True
261,1,styled,True,True,True,164.17472900002394,True,41.028333999975075,True,raw_gray,True
261,1,ascii,False,True,True,87.97062300004654,True,21.5223419997983,True,raw_gray,True
262,1,plain,True,True,True,55.53825099991627,True,6.447441999853254,True,raw_gray,True
262,1,inverted_color,False,False,True,56.474757999922076,True,6.26943699990079,True,raw_gray,True
262,1,logo,True,True,True,76.06261599994468,True,17.056238000122903,True,raw_gray,True
262,1,styled,True,True,True,76.2558149999677,True,12.829022000005352,True,raw_gray,True
262,1,ascii,False,False,True,27.735117000020182,True,5.270610000025044,True,raw_gray,True
263,1,plain,True,True,True,43.99698899987925,True,5.81473600004756,True,raw_gray,True
263,1,inverted_color,False,False,True,44.93886000000202,True,6.2216349999744125,True,raw_gray,True
263,1,logo,True,True,True,49.95331499981148,True,8.799016000011761,True,raw_gray,True
263,1,styled,True,True,True,51.54815200012308,True,9.224508999977843,True,raw_gray,True
263,1,ascii,False,False,True,33.24935499995263,True,5.0496559999828605,True,raw_gray,True
264,1,plain,True,True,True,109.01661799994145,True,15.077111999971748,True,raw_gray,True
264,1,inverted_color,False,False,True,63.38387200003126,True,15.916263000008257,True,raw_gray,True
264,1,logo,False,True,True,185.0911190001625,True,22.45207499981916,True,raw_gray,True
264,1,styled,True,True,True,195.79081800020504,True,34.91275099986524,True,raw_gray,True
264,1,ascii,True,True,True,66.84807999999975,True,10.271326000065528,True,raw_gray,True
265,1,plain,True,True,True,69.91916099991613,True,10.013225000193415,True,raw_gray,True
265,1,inverted_color,False,False,True,115.17995499980316,True,10.01204899989716,True,raw_gray,True
265,1,logo,False,True,True,118.67712100001881,True,20.26230100000248,True,raw_gray,True
265,1,styled,True,True,True,157.6349439999376,True,30.689897999991445,True,raw_gray,True
265,1,ascii,False,False,True,50.5070640001577,True,19.751963000089745,True,raw_gray,True
266,1,plain,True,True,True,94.87376600009156,True,5.69555499987473,True,raw_gray,True
266,1,inverted_color,False,False,True,33.72603699995125,True,5.737572000043656,True,raw_gray,True
266,1,logo,True,True,True,61.233785000013086,True,8.216518000153883,True,raw_gray,True
266,1,styled,True,True,True,65.19124700002976,True,12.804186000039408,True,raw_gray,True
266,1,ascii,False,False,True,40.91635600002519,True,5.2397819999896456,True,raw_gray,True
267,1,plain,True,True,True,41.70769199981805,True,6.243676999929448,True,raw_gray,True
267,1,inverted_color,False,False,True,39.759040000035384,True,14.982175999875835,True,raw_gray,True
267,1,logo,True,True,True,120.09730799991303,True,13.46801099998629,True,raw_gray,True
267,1,styled,True,True,True,60.95911200009141,True,10.514233000094464,True,raw_gray,True
267,1,ascii,False,True,True,42.18199799993272,True,7.3402200000600715,True,raw_gray,True
